frame,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
frame_000046.jpg,"('0.3803', '0.0068', '-0.6699')","('0.4104', '-0.0150', '-0.6581')","('0.4210', '-0.0123', '-0.6591')","('0.4325', '-0.0095', '-0.6590')","('0.3953', '-0.0160', '-0.6451')","('0.3941', '-0.0143', '-0.6462')","('0.3927', '-0.0130', '-0.6469')","('0.4768', '0.0131', '-0.5229')","('0.4248', '0.0053', '-0.4662')","('0.3975', '0.0405', '-0.6113')","('0.3791', '0.0404', '-0.6001')","('0.5520', '0.2328', '-0.3321')","('0.3074', '0.1422', '-0.4208')","('0.7216', '0.3331', '-0.2865')","('0.0831', '0.1599', '-0.7202')","('0.9043', '0.4261', '-0.4171')","('-0.0102', '0.2169', '-1.2528')","('0.9550', '0.4634', '-0.4408')","('-0.0206', '0.2577', '-1.3801')","('0.9596', '0.4658', '-0.5542')","('0.0070', '0.2690', '-1.4230')","('0.9424', '0.4570', '-0.4671')","('0.0228', '0.2588', '-1.2952')","('0.3992', '0.5536', '0.0959')","('0.2845', '0.5296', '-0.0965')","('0.4393', '0.8624', '0.3150')","('0.2684', '0.8388', '-0.1343')","('0.3820', '1.0169', '0.6590')","('0.1995', '1.1241', '0.2225')","('0.3459', '1.1610', '0.6724')","('0.1802', '1.1546', '0.2450')","('0.3972', '1.2255', '0.3806')","('0.2354', '1.2376', '-0.0602')"
frame_000047.jpg,"('0.3695', '0.0224', '-0.4485')","('0.4030', '0.0030', '-0.4408')","('0.4140', '0.0061', '-0.4418')","('0.4252', '0.0094', '-0.4417')","('0.3886', '0.0012', '-0.4223')","('0.3877', '0.0029', '-0.4234')","('0.3866', '0.0043', '-0.4241')","('0.4700', '0.0328', '-0.3480')","('0.4230', '0.0260', '-0.2646')","('0.3822', '0.0556', '-0.4063')","('0.3647', '0.0543', '-0.3883')","('0.5403', '0.2542', '-0.2287')","('0.2939', '0.1523', '-0.2268')","('0.7084', '0.3456', '-0.2595')","('0.0547', '0.1453', '-0.4414')","('0.9000', '0.4534', '-0.5062')","('-0.1515', '0.1319', '-0.8585')","('0.9509', '0.4911', '-0.5390')","('-0.1861', '0.1356', '-0.9522')","('0.9576', '0.4928', '-0.6553')","('-0.2276', '0.1211', '-1.0259')","('0.9380', '0.4837', '-0.5613')","('-0.1583', '0.1517', '-0.9145')","('0.3875', '0.5839', '0.0871')","('0.2608', '0.5450', '-0.0877')","('0.4100', '0.8920', '0.2234')","('0.2109', '0.8657', '-0.2126')","('0.3416', '1.2359', '0.6434')","('0.1280', '1.2126', '0.1356')","('0.3158', '1.2632', '0.6636')","('0.1129', '1.2449', '0.1568')","('0.3369', '1.3331', '0.3404')","('0.1401', '1.3274', '-0.1697')"
frame_000048.jpg,"('0.3858', '0.0124', '-0.8135')","('0.4191', '-0.0083', '-0.8055')","('0.4304', '-0.0051', '-0.8066')","('0.4412', '-0.0018', '-0.8066')","('0.4056', '-0.0088', '-0.7926')","('0.4063', '-0.0065', '-0.7938')","('0.4069', '-0.0044', '-0.7946')","('0.4749', '0.0190', '-0.6784')","('0.4305', '0.0156', '-0.6189')","('0.4052', '0.0450', '-0.7545')","('0.3867', '0.0437', '-0.7440')","('0.5489', '0.2357', '-0.5180')","('0.2914', '0.1181', '-0.5166')","('0.7361', '0.3364', '-0.5517')","('0.0631', '0.0749', '-0.7005')","('0.9392', '0.4505', '-0.8490')","('-0.1181', '0.0663', '-1.0878')","('0.9924', '0.4870', '-0.8994')","('-0.1863', '0.0419', '-1.1912')","('1.0006', '0.4904', '-1.0270')","('-0.1838', '0.0474', '-1.2722')","('0.9799', '0.4805', '-0.9108')","('-0.1569', '0.0598', '-1.1481')","('0.3927', '0.5671', '0.0809')","('0.2575', '0.5373', '-0.0814')","('0.4175', '0.9172', '0.2785')","('0.2025', '0.8708', '-0.1693')","('0.3325', '1.2654', '0.7032')","('0.1558', '1.2338', '0.2476')","('0.3081', '1.2968', '0.7205')","('0.1379', '1.2649', '0.2723')","('0.3245', '1.3735', '0.3289')","('0.1854', '1.3646', '-0.1160')"
frame_000049.jpg,"('0.4297', '0.0636', '-0.4503')","('0.4368', '0.0592', '-0.4436')","('0.4422', '0.0608', '-0.4450')","('0.4472', '0.0623', '-0.4450')","('0.4211', '0.0611', '-0.4646')","('0.4158', '0.0634', '-0.4661')","('0.4107', '0.0648', '-0.4671')","('0.4569', '0.0708', '-0.3543')","('0.4071', '0.0704', '-0.4468')","('0.4293', '0.0932', '-0.3993')","('0.4119', '0.0949', '-0.4347')","('0.4918', '0.1954', '-0.2323')","('0.3078', '0.1180', '-0.4194')","('0.6605', '0.2804', '0.1064')","('0.1509', '0.0680', '-0.5263')","('0.9242', '0.4091', '0.3085')","('0.0189', '-0.0032', '-0.6190')","('0.9840', '0.4362', '0.3696')","('-0.0284', '-0.0333', '-0.6812')","('0.9991', '0.4461', '0.2205')","('-0.0327', '-0.0320', '-0.7294')","('0.9737', '0.4424', '0.2539')","('-0.0114', '-0.0206', '-0.6591')","('0.3711', '0.5376', '0.1137')","('0.2670', '0.4972', '-0.1143')","('0.4684', '0.9907', '0.5196')","('0.2711', '0.9120', '-0.2432')","('0.3371', '1.2983', '0.9919')","('0.1988', '1.3066', '0.1265')","('0.3057', '1.3349', '1.0204')","('0.1887', '1.3543', '0.1545')","('0.3312', '1.3981', '0.7540')","('0.1886', '1.4370', '-0.1395')"
frame_000050.jpg,"('0.3687', '0.0028', '-0.3254')","('0.4065', '-0.0102', '-0.3066')","('0.4177', '-0.0047', '-0.3075')","('0.4295', '0.0016', '-0.3075')","('0.3899', '-0.0100', '-0.2715')","('0.3886', '-0.0057', '-0.2727')","('0.3874', '-0.0016', '-0.2733')","('0.4634', '0.0328', '-0.2081')","('0.4110', '0.0230', '-0.0469')","('0.3779', '0.0388', '-0.2849')","('0.3589', '0.0354', '-0.2455')","('0.5159', '0.2540', '-0.1763')","('0.2692', '0.1379', '0.0050')","('0.7034', '0.3436', '-0.2584')","('0.0822', '0.0359', '-0.1846')","('0.9076', '0.4502', '-0.5570')","('-0.0583', '-0.0521', '-0.5644')","('0.9702', '0.4971', '-0.6057')","('-0.1043', '-0.0816', '-0.6513')","('0.9771', '0.5002', '-0.7127')","('-0.1016', '-0.0899', '-0.7240')","('0.9514', '0.4874', '-0.6102')","('-0.0858', '-0.0790', '-0.6225')","('0.3367', '0.5776', '0.0042')","('0.2030', '0.5432', '-0.0050')","('0.3493', '0.9248', '0.0607')","('0.1437', '0.8766', '-0.0531')","('0.2804', '1.2832', '0.4995')","('0.1126', '1.2304', '0.3504')","('0.2665', '1.3153', '0.5239')","('0.1112', '1.2660', '0.3769')","('0.2746', '1.3820', '0.2188')","('0.1062', '1.3470', '0.0975')"
frame_000051.jpg,"('0.3405', '0.0305', '-0.2751')","('0.3768', '0.0175', '-0.2613')","('0.3878', '0.0228', '-0.2625')","('0.3991', '0.0281', '-0.2625')","('0.3593', '0.0146', '-0.2180')","('0.3572', '0.0169', '-0.2192')","('0.3548', '0.0187', '-0.2200')","('0.4257', '0.0572', '-0.1988')","('0.3745', '0.0424', '0.0009')","('0.3526', '0.0686', '-0.2473')","('0.3344', '0.0626', '-0.1974')","('0.4545', '0.2559', '-0.2487')","('0.2508', '0.1590', '0.0803')","('0.6734', '0.3596', '-0.3340')","('0.1182', '0.0221', '-0.1892')","('0.8898', '0.4610', '-0.5727')","('0.0857', '-0.1950', '-0.6651')","('0.9509', '0.5034', '-0.6165')","('0.0651', '-0.2498', '-0.7779')","('0.9605', '0.5054', '-0.7259')","('0.0744', '-0.2680', '-0.8250')","('0.9373', '0.4926', '-0.6240')","('0.0802', '-0.2511', '-0.7192')","('0.3060', '0.6169', '-0.0786')","('0.1909', '0.5793', '0.0779')","('0.3045', '1.0457', '-0.0223')","('0.1203', '0.9028', '0.0728')","('0.2398', '1.3372', '0.4144')","('0.1055', '1.3065', '0.4640')","('0.2345', '1.3722', '0.4371')","('0.1202', '1.3522', '0.4870')","('0.2012', '1.4277', '0.0768')","('0.0464', '1.4165', '0.1777')"
frame_000052.jpg,"('0.3334', '0.0282', '-0.0206')","('0.3659', '0.0213', '0.0286')","('0.3779', '0.0282', '0.0276')","('0.3901', '0.0353', '0.0277')","('0.3461', '0.0168', '0.0474')","('0.3428', '0.0192', '0.0462')","('0.3393', '0.0210', '0.0456')","('0.4179', '0.0719', '0.1771')","('0.3550', '0.0504', '0.2686')","('0.3464', '0.0706', '0.0334')","('0.3241', '0.0621', '0.0514')","('0.4681', '0.2616', '0.1610')","('0.2270', '0.1625', '0.2329')","('0.6540', '0.3678', '0.0851')","('0.0973', '-0.0009', '-0.0553')","('0.8949', '0.4619', '-0.2267')","('0.1007', '-0.2213', '-0.4236')","('0.9485', '0.5088', '-0.2613')","('0.0869', '-0.2662', '-0.5304')","('0.9593', '0.5079', '-0.3725')","('0.0993', '-0.2786', '-0.5627')","('0.9342', '0.4966', '-0.2799')","('0.1034', '-0.2646', '-0.4689')","('0.2830', '0.5951', '0.0428')","('0.1579', '0.5645', '-0.0437')","('0.2787', '1.0732', '0.0171')","('0.1226', '0.9614', '-0.2865')","('0.2112', '1.4231', '0.4210')","('0.0621', '1.3762', '-0.0014')","('0.1981', '1.4634', '0.4417')","('0.0726', '1.4280', '0.0130')","('0.2011', '1.5265', '0.1263')","('0.0194', '1.5005', '-0.2852')"
frame_000053.jpg,"('0.4177', '0.0297', '-0.1657')","('0.4413', '0.0138', '-0.1003')","('0.4518', '0.0179', '-0.1014')","('0.4611', '0.0223', '-0.1014')","('0.4042', '0.0074', '-0.1182')","('0.3907', '0.0073', '-0.1196')","('0.3773', '0.0070', '-0.1205')","('0.4641', '0.0362', '0.1402')","('0.3639', '0.0190', '0.0661')","('0.4291', '0.0598', '-0.0708')","('0.3884', '0.0540', '-0.1019')","('0.4720', '0.1967', '0.1926')","('0.2694', '0.1217', '0.0735')","('0.6615', '0.3168', '0.1931')","('0.1878', '0.0164', '-0.0551')","('0.9486', '0.4326', '-0.0340')","('0.2557', '-0.1231', '-0.1756')","('0.9982', '0.4644', '-0.0383')","('0.2597', '-0.1577', '-0.2523')","('1.0218', '0.4696', '-0.1539')","('0.2669', '-0.1741', '-0.2819')","('0.9931', '0.4659', '-0.0852')","('0.2678', '-0.1642', '-0.2092')","('0.3169', '0.5602', '0.0691')","('0.1986', '0.5310', '-0.0699')","('0.3342', '1.0889', '0.1319')","('0.2063', '0.9355', '-0.5314')","('0.2194', '1.4508', '0.5510')","('0.1251', '1.4135', '-0.2111')","('0.2020', '1.4843', '0.5754')","('0.1352', '1.4656', '-0.1904')","('0.1970', '1.5898', '0.2597')","('0.0780', '1.5930', '-0.5133')"
frame_000054.jpg,"('0.4071', '0.0138', '-0.6929')","('0.4420', '0.0044', '-0.6316')","('0.4562', '0.0108', '-0.6328')","('0.4689', '0.0173', '-0.6326')","('0.4132', '0.0004', '-0.6344')","('0.4058', '0.0020', '-0.6357')","('0.3978', '0.0029', '-0.6366')","('0.4916', '0.0440', '-0.3434')","('0.4017', '0.0207', '-0.3548')","('0.4241', '0.0554', '-0.5796')","('0.3916', '0.0459', '-0.5912')","('0.5063', '0.2353', '-0.1698')","('0.2788', '0.1194', '-0.3399')","('0.7094', '0.3295', '-0.1930')","('0.2210', '-0.0940', '-0.8233')","('0.9741', '0.4403', '-0.5338')","('0.2983', '-0.3609', '-1.4059')","('1.0365', '0.4557', '-0.5766')","('0.2981', '-0.4308', '-1.5914')","('1.0642', '0.4562', '-0.7191')","('0.3235', '-0.4401', '-1.5837')","('1.0259', '0.4538', '-0.6015')","('0.3219', '-0.4163', '-1.4413')","('0.3309', '0.5730', '0.0813')","('0.1963', '0.5462', '-0.0820')","('0.4079', '0.9479', '0.0514')","('0.2020', '0.9360', '-0.1959')","('0.2751', '1.3013', '0.7225')","('0.1302', '1.3223', '0.3352')","('0.2630', '1.3192', '0.7703')","('0.1331', '1.3597', '0.3722')","('0.2137', '1.3971', '0.3709')","('0.1167', '1.4620', '-0.0423')"
frame_000056.jpg,"('0.3790', '0.0044', '-0.7627')","('0.4198', '-0.0083', '-0.7255')","('0.4344', '-0.0023', '-0.7267')","('0.4481', '0.0043', '-0.7267')","('0.3934', '-0.0099', '-0.7082')","('0.3880', '-0.0068', '-0.7096')","('0.3821', '-0.0045', '-0.7105')","('0.4803', '0.0351', '-0.5216')","('0.4009', '0.0180', '-0.4410')","('0.3971', '0.0458', '-0.6795')","('0.3677', '0.0372', '-0.6645')","('0.5090', '0.2455', '-0.3913')","('0.2672', '0.1245', '-0.3934')","('0.7019', '0.3373', '-0.4597')","('0.2040', '-0.0911', '-0.7941')","('0.9574', '0.4370', '-0.8022')","('0.2888', '-0.3745', '-1.3373')","('1.0147', '0.4564', '-0.8612')","('0.2936', '-0.4373', '-1.5175')","('1.0294', '0.4551', '-1.0039')","('0.3154', '-0.4509', '-1.5272')","('0.9969', '0.4515', '-0.8702')","('0.3104', '-0.4314', '-1.3803')","('0.3237', '0.6041', '0.0352')","('0.1784', '0.5771', '-0.0358')","('0.3710', '0.9805', '0.1083')","('0.1840', '0.9492', '-0.1345')","('0.2847', '1.4298', '0.6116')","('0.1375', '1.4498', '0.2501')","('0.2776', '1.4669', '0.6351')","('0.1421', '1.4973', '0.2664')","('0.2513', '1.5377', '0.1753')","('0.1237', '1.5977', '-0.1955')"
frame_000057.jpg,"('0.4083', '0.0065', '-0.8332')","('0.4380', '-0.0107', '-0.8221')","('0.4471', '-0.0068', '-0.8233')","('0.4553', '-0.0026', '-0.8234')","('0.4267', '-0.0097', '-0.8223')","('0.4274', '-0.0062', '-0.8235')","('0.4278', '-0.0036', '-0.8244')","('0.4713', '0.0262', '-0.6881')","('0.4478', '0.0199', '-0.6893')","('0.4174', '0.0379', '-0.7681')","('0.4056', '0.0372', '-0.7758')","('0.5044', '0.2293', '-0.5072')","('0.3014', '0.0904', '-0.6833')","('0.7296', '0.3237', '-0.4912')","('0.2562', '-0.0798', '-1.1194')","('0.9681', '0.4117', '-0.7088')","('0.3447', '-0.3348', '-1.6319')","('1.0192', '0.4176', '-0.7454')","('0.3489', '-0.4023', '-1.8173')","('1.0402', '0.4158', '-0.8856')","('0.3763', '-0.4117', '-1.8034')","('1.0084', '0.4097', '-0.7732')","('0.3723', '-0.3878', '-1.6609')","('0.2941', '0.5682', '0.0971')","('0.2291', '0.5547', '-0.0976')","('0.3631', '1.0565', '0.2483')","('0.2528', '0.9861', '-0.1481')","('0.3114', '1.3286', '0.8254')","('0.1891', '1.3561', '0.2419')","('0.3031', '1.3607', '0.8573')","('0.1773', '1.4021', '0.2603')","('0.2772', '1.4120', '0.4136')","('0.2193', '1.4818', '-0.2202')"
frame_000058.jpg,"('0.3820', '0.0079', '-0.8768')","('0.4096', '-0.0106', '-0.8537')","('0.4214', '-0.0066', '-0.8551')","('0.4319', '-0.0032', '-0.8552')","('0.3828', '-0.0146', '-0.8629')","('0.3768', '-0.0139', '-0.8642')","('0.3700', '-0.0138', '-0.8653')","('0.4533', '0.0123', '-0.6850')","('0.3811', '0.0016', '-0.7188')","('0.3988', '0.0439', '-0.8000')","('0.3726', '0.0374', '-0.8181')","('0.4837', '0.2112', '-0.5113')","('0.2590', '0.0936', '-0.7144')","('0.6986', '0.3204', '-0.5188')","('0.2361', '-0.1553', '-1.2134')","('0.9902', '0.4347', '-0.7713')","('0.2920', '-0.4411', '-1.7296')","('1.0630', '0.4474', '-0.8008')","('0.2852', '-0.5319', '-1.9111')","('1.0758', '0.4470', '-0.9544')","('0.3194', '-0.5301', '-1.9027')","('1.0337', '0.4446', '-0.8422')","('0.3219', '-0.4964', '-1.7654')","('0.2969', '0.5843', '0.0987')","('0.1999', '0.5662', '-0.0992')","('0.3278', '0.9801', '0.1787')","('0.1952', '0.9489', '-0.1874')","('0.2570', '1.4987', '0.5525')","('0.0888', '1.4799', '0.1567')","('0.2445', '1.5456', '0.5600')","('0.0808', '1.5339', '0.1668')","('0.2320', '1.6161', '0.0612')","('0.0885', '1.6403', '-0.3315')"
frame_000059.jpg,"('0.3660', '0.0089', '-0.7145')","('0.3990', '-0.0117', '-0.6880')","('0.4140', '-0.0079', '-0.6893')","('0.4283', '-0.0041', '-0.6892')","('0.3718', '-0.0152', '-0.6696')","('0.3671', '-0.0145', '-0.6709')","('0.3618', '-0.0146', '-0.6720')","('0.4606', '0.0142', '-0.5174')","('0.3795', '0.0005', '-0.4305')","('0.3892', '0.0468', '-0.6403')","('0.3631', '0.0392', '-0.6236')","('0.4974', '0.2204', '-0.3951')","('0.2690', '0.1119', '-0.3944')","('0.7105', '0.3234', '-0.5191')","('0.2115', '-0.0980', '-0.8239')","('0.9753', '0.4309', '-0.8947')","('0.2673', '-0.3899', '-1.3865')","('1.0396', '0.4363', '-0.9551')","('0.2646', '-0.4603', '-1.5661')","('1.0647', '0.4347', '-1.0973')","('0.2886', '-0.4702', '-1.5733')","('1.0254', '0.4353', '-0.9639')","('0.2870', '-0.4457', '-1.4295')","('0.3049', '0.5842', '0.0315')","('0.1936', '0.5614', '-0.0319')","('0.3281', '1.0957', '0.0586')","('0.1807', '1.0272', '-0.2088')","('0.2593', '1.4568', '0.4811')","('0.1207', '1.4661', '0.0952')","('0.2590', '1.4975', '0.4945')","('0.1226', '1.5161', '0.1025')","('0.1930', '1.5664', '-0.0112')","('0.1118', '1.6223', '-0.3999')"
frame_000062.jpg,"('0.4660', '0.0381', '-0.5481')","('0.4716', '0.0044', '-0.4880')","('0.4737', '0.0049', '-0.4893')","('0.4747', '0.0053', '-0.4891')","('0.4596', '0.0038', '-0.5980')","('0.4542', '0.0037', '-0.5993')","('0.4477', '0.0031', '-0.6004')","('0.4587', '0.0127', '-0.2013')","('0.4251', '0.0096', '-0.7049')","('0.4608', '0.0674', '-0.4253')","('0.4497', '0.0666', '-0.5788')","('0.4844', '0.2165', '0.1501')","('0.3255', '0.1325', '-0.9600')","('0.6967', '0.2943', '0.3427')","('0.3422', '-0.1029', '-1.6697')","('0.9380', '0.3807', '0.1062')","('0.3612', '-0.3905', '-2.1231')","('0.9903', '0.4030', '0.1259')","('0.3431', '-0.4807', '-2.3566')","('1.0093', '0.4012', '-0.0598')","('0.3656', '-0.4902', '-2.2731')","('0.9760', '0.3972', '0.0209')","('0.3714', '-0.4550', '-2.1226')","('0.3550', '0.6559', '0.3465')","('0.2605', '0.6414', '-0.3466')","('0.3928', '1.0133', '0.7257')","('0.2546', '1.0710', '-0.3143')","('0.3100', '1.4180', '1.3865')","('0.1976', '1.4921', '0.1469')","('0.2935', '1.4513', '1.4277')","('0.1808', '1.5540', '0.1732')","('0.2825', '1.5211', '1.0591')","('0.2427', '1.6119', '-0.2898')"
frame_000063.jpg,"('0.4367', '0.0308', '-0.4849')","('0.4370', '0.0008', '-0.4779')","('0.4371', '0.0007', '-0.4791')","('0.4363', '0.0006', '-0.4790')","('0.4317', '0.0042', '-0.5661')","('0.4288', '0.0062', '-0.5674')","('0.4251', '0.0078', '-0.5686')","('0.4195', '0.0098', '-0.3641')","('0.4069', '0.0202', '-0.7613')","('0.4319', '0.0637', '-0.4117')","('0.4280', '0.0668', '-0.5352')","('0.3500', '0.1689', '0.0032')","('0.4481', '0.1674', '-0.9950')","('0.4528', '0.1119', '0.2256')","('0.6736', '0.2896', '-1.3685')","('0.6122', '0.0468', '0.0854')","('0.9563', '0.3918', '-1.5704')","('0.6337', '0.0229', '0.0708')","('1.0087', '0.4062', '-1.7692')","('0.6519', '0.0170', '-0.0440')","('1.0221', '0.4073', '-1.7063')","('0.6502', '0.0244', '0.0351')","('0.9835', '0.4005', '-1.5569')","('0.2704', '0.6594', '0.3050')","('0.2873', '0.6568', '-0.3055')","('0.3593', '1.0016', '0.6648')","('0.3136', '1.1166', '-0.2546')","('0.2690', '1.4767', '1.1760')","('0.2361', '1.5157', '0.1003')","('0.2554', '1.5191', '1.2079')","('0.2011', '1.5749', '0.1237')","('0.2402', '1.5643', '0.9372')","('0.2975', '1.6064', '-0.2160')"
frame_000064.jpg,"('0.3739', '0.0147', '-1.1745')","('0.3794', '-0.0072', '-1.1118')","('0.3880', '-0.0070', '-1.1131')","('0.3955', '-0.0065', '-1.1131')","('0.3523', '0.0014', '-1.1778')","('0.3424', '0.0065', '-1.1790')","('0.3315', '0.0108', '-1.1800')","('0.4037', '0.0122', '-0.7584')","('0.3212', '0.0292', '-1.0591')","('0.3950', '0.0432', '-1.0310')","('0.3651', '0.0526', '-1.1238')","('0.4663', '0.2478', '-0.3968')","('0.2711', '0.1780', '-1.0672')","('0.6949', '0.3068', '-0.1871')","('0.2471', '-0.0447', '-1.5897')","('0.9286', '0.3808', '-0.3415')","('0.2783', '-0.2850', '-2.1211')","('0.9779', '0.3946', '-0.3446')","('0.2585', '-0.3659', '-2.3430')","('1.0003', '0.3935', '-0.5155')","('0.2901', '-0.3651', '-2.3034')","('0.9695', '0.3901', '-0.4179')","('0.3002', '-0.3325', '-2.1396')","('0.3432', '0.6241', '0.2234')","('0.2464', '0.6093', '-0.2235')","('0.4578', '0.9510', '0.7031')","('0.2200', '0.9433', '-0.0187')","('0.2977', '1.2098', '1.5392')","('0.1276', '1.2432', '0.6623')","('0.2694', '1.2257', '1.6029')","('0.1105', '1.2828', '0.7137')","('0.2872', '1.3064', '1.2546')","('0.1507', '1.3700', '0.2840')"
frame_000065.jpg,"('0.4344', '-0.0289', '-0.2795')","('0.4210', '-0.0519', '-0.3272')","('0.4149', '-0.0504', '-0.3282')","('0.4073', '-0.0488', '-0.3280')","('0.4319', '-0.0487', '-0.3923')","('0.4335', '-0.0453', '-0.3937')","('0.4337', '-0.0413', '-0.3948')","('0.3789', '-0.0311', '-0.4144')","('0.4235', '-0.0207', '-0.7050')","('0.4210', '0.0041', '-0.2702')","('0.4335', '0.0061', '-0.3626')","('0.2646', '0.0796', '-0.1555')","('0.5058', '0.1986', '-0.9026')","('0.2771', '-0.1285', '-0.0944')","('0.7535', '0.2862', '-1.0559')","('0.3540', '-0.3572', '-0.3139')","('1.0037', '0.3467', '-1.0771')","('0.3497', '-0.4172', '-0.3788')","('1.0717', '0.3617', '-1.2245')","('0.3706', '-0.4306', '-0.4326')","('1.0815', '0.3539', '-1.2013')","('0.3871', '-0.4092', '-0.3436')","('1.0531', '0.3458', '-1.0706')","('0.3055', '0.6182', '0.2385')","('0.3733', '0.6370', '-0.2392')","('0.4314', '1.0205', '0.5480')","('0.5200', '0.9503', '-0.2499')","('0.3076', '1.3386', '0.9675')","('0.3372', '1.3654', '0.1771')","('0.2902', '1.3831', '0.9989')","('0.2797', '1.4183', '0.2217')","('0.2676', '1.4105', '0.8404')","('0.3970', '1.4420', '0.0483')"
frame_000066.jpg,"('0.4381', '-0.0198', '-0.7221')","('0.4263', '-0.0383', '-0.6868')","('0.4262', '-0.0372', '-0.6881')","('0.4252', '-0.0364', '-0.6880')","('0.4158', '-0.0353', '-0.7957')","('0.4097', '-0.0327', '-0.7970')","('0.4027', '-0.0306', '-0.7982')","('0.4095', '-0.0249', '-0.4552')","('0.3841', '-0.0171', '-0.9476')","('0.4388', '0.0058', '-0.6106')","('0.4306', '0.0089', '-0.7618')","('0.4024', '0.1445', '-0.0342')","('0.3462', '0.1372', '-1.1708')","('0.5999', '0.2134', '0.1373')","('0.5654', '0.1841', '-1.5685')","('0.8477', '0.3088', '-0.1196')","('0.8718', '0.3118', '-1.7340')","('0.9087', '0.3250', '-0.1254')","('0.8748', '0.2186', '-1.9458')","('0.9166', '0.2822', '-0.2934')","('0.8786', '0.2119', '-1.8646')","('0.8981', '0.2914', '-0.1944')","('0.8585', '0.2136', '-1.7179')","('0.3733', '0.5731', '0.3518')","('0.3569', '0.5829', '-0.3520')","('0.4810', '0.9162', '0.6641')","('0.3826', '1.0323', '-0.2863')","('0.3581', '1.3728', '1.1174')","('0.3095', '1.4144', '0.1132')","('0.3337', '1.4165', '1.1404')","('0.2748', '1.4714', '0.1374')","('0.3497', '1.4684', '0.7597')","('0.3862', '1.5018', '-0.2840')"
frame_000067.jpg,"('0.3937', '-0.0068', '-0.8477')","('0.3884', '-0.0337', '-0.7938')","('0.3906', '-0.0327', '-0.7952')","('0.3915', '-0.0317', '-0.7953')","('0.3722', '-0.0322', '-0.8783')","('0.3647', '-0.0308', '-0.8797')","('0.3563', '-0.0299', '-0.8810')","('0.3781', '-0.0222', '-0.4938')","('0.3353', '-0.0213', '-0.8796')","('0.3964', '0.0182', '-0.7165')","('0.3809', '0.0193', '-0.8360')","('0.4730', '0.1668', '-0.0965')","('0.2698', '0.0989', '-1.0308')","('0.6625', '0.2299', '0.1465')","('0.2548', '-0.1415', '-1.7043')","('0.9164', '0.3000', '-0.0262')","('0.2649', '-0.4444', '-2.2228')","('0.9774', '0.3140', '-0.0104')","('0.2429', '-0.5382', '-2.4505')","('0.9932', '0.3090', '-0.1921')","('0.2712', '-0.5494', '-2.3819')","('0.9580', '0.3076', '-0.1065')","('0.2771', '-0.5127', '-2.2289')","('0.4311', '0.6115', '0.3116')","('0.3363', '0.6189', '-0.3120')","('0.5719', '0.9476', '0.3471')","('0.3640', '1.0433', '-0.5228')","('0.3998', '1.4570', '0.8433')","('0.2941', '1.4673', '-0.1288')","('0.3676', '1.4980', '0.8658')","('0.2681', '1.5233', '-0.1102')","('0.3918', '1.5978', '0.3883')","('0.3607', '1.6077', '-0.6556')"
frame_000068.jpg,"('0.4048', '0.0203', '-0.8548')","('0.3966', '-0.0089', '-0.8156')","('0.3979', '-0.0092', '-0.8171')","('0.3975', '-0.0092', '-0.8172')","('0.3813', '-0.0066', '-0.8793')","('0.3733', '-0.0057', '-0.8807')","('0.3641', '-0.0051', '-0.8821')","('0.3785', '-0.0035', '-0.5622')","('0.3403', '0.0022', '-0.8505')","('0.4068', '0.0454', '-0.7389')","('0.3918', '0.0476', '-0.8309')","('0.4811', '0.1595', '-0.2083')","('0.2679', '0.1156', '-0.9575')","('0.7066', '0.2381', '0.0078')","('0.1884', '-0.0417', '-1.5391')","('0.9601', '0.3100', '-0.1526')","('0.2259', '-0.3245', '-2.0193')","('1.0161', '0.3242', '-0.1453')","('0.2068', '-0.4077', '-2.2298')","('1.0238', '0.3168', '-0.3162')","('0.2303', '-0.4209', '-2.1816')","('0.9882', '0.3120', '-0.2269')","('0.2366', '-0.3916', '-2.0317')","('0.4650', '0.6220', '0.2546')","('0.3820', '0.6289', '-0.2552')","('0.5587', '0.9552', '0.4687')","('0.3741', '1.0281', '-0.2744')","('0.4356', '1.4162', '1.0309')","('0.3267', '1.3792', '0.2032')","('0.4062', '1.4638', '1.0609')","('0.3123', '1.4295', '0.2318')","('0.4462', '1.5200', '0.5942')","('0.3706', '1.4892', '-0.2723')"
